chembl_id_ligand,smiles,activity_type
CHEMBL1419912,C=CC[C@H]1C=C(Cc2ccccc2)C[C@H](CC=C)N1,Active
CHEMBL1348572,CCN1C(c2ccccc2)=C(c2ccccc2)S/C1=C/C=C1\SC(=S)N(C)C1=O,Active
CHEMBL3589156,O=C(O)CCCn1c2ccccc2c2nc3nonc3nc21,Active
CHEMBL584225,C=CCC1C=C(Cc2ccccc2)CC(CC=C)N1,Inactive
CHEMBL3589017,CC(C)CNC(=O)c1nonc1N,Inactive
CHEMBL1573754,CCC(/C=C1\Sc2ccc(OC)cc2N1CCO)=C\c1sc2ccc(OC)cc2[n+]1CCO,Inactive
CHEMBL1508982,CCN1/C(=C/c2ccc3cc(C)ccc3[n+]2C)Sc2ccc3sccc3c21,Inactive
CHEMBL1596609,CCN1C(=O)/C(=C/C=C2/Sc3ccccc3N2CCO)SC1=S,Inactive
CHEMBL1581326,CCOC(=O)/C(=C/C=C1\Sc2cc(OCC)c(OCC)cc2N1CC)C(C)=O,Inactive
CHEMBL3589025,CCOC(=O)CCCn1c2ccccc2c2nc3nonc3nc21,Inactive
CHEMBL4460506,CCOC(=O)CC[C@H](NC(=O)[C@H](CC(=O)OCC)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1cc2cc(OC)ccc2[nH]1)C(=O)OC,Inactive
CHEMBL3589021,CCOC(=O)Cn1c2ccccc2c2nc3nonc3nc21,Inactive
CHEMBL3589009,CCc1ccc(-c2nc(CSCC(=O)NCCc3ccccc3)c(C)o2)cc1,Inactive
CHEMBL1506159,CN1C(=O)C(=C/C=C/Nc2ccccc2)C(=O)N(C)C1=S,Inactive
CHEMBL3589023,COC(=O)CCn1c2ccccc2c2nc3nonc3nc21,Inactive
CHEMBL4554453,COC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)Cc1nc2cc(Cl)ccc2o1,Inactive
CHEMBL4530125,COC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)Cc1nc2cc(Cl)ccc2s1,Inactive
