chembl_id_ligand,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL4290735,CCCCn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(OC(F)(F)F)c2)c2c(N)ncnc21,509.203859732,6,1,5.511000000000005,Active
CHEMBL3109194,CCS(=O)(=O)c1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)cc1,582.134874444,4,3,7.492400000000004,Active
CHEMBL3109211,CS(=O)(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)c1,568.11922438,4,3,7.102300000000003,Active
CHEMBL3109210,NC(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)c1,533.147487728,3,4,6.7977000000000025,Active
CHEMBL3109213,Nc1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)cc1,505.152573108,3,4,7.281000000000003,Active
CHEMBL3109212,Nc1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)c1,505.152573108,3,4,7.281000000000002,Active
CHEMBL2028663,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,519.1010515400001,7,2,5.364900000000003,Inactive
CHEMBL4551490,Cc1c(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)ccc(Oc2ccnc(NC(=O)C3CC3)c2)c1C,512.1859835,6,2,5.381540000000005,Inactive
CHEMBL4476076,Cc1cc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)cc(C)c1Oc1ccnc(NC(=O)C2CC2)c1,512.1859835,6,2,5.381540000000005,Inactive
CHEMBL4464634,Cc1ccc(CCCCN2C(=O)N[C@H](Cc3c[nH]c4c(Cl)cccc34)C2=O)cc1C#Cc1cnc2cccnn12,550.188401784,5,2,5.0580200000000035,Intermediate
