chembl_id_ligand,smiles,activity_type
CHEMBL4474917,CC(C)n1cc(Nc2nccc(-c3ccn([C@H](CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)cn1,Active
CHEMBL4459138,CCc1cc(Nc2nccc(-c3ccn([C@H](CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)n(C)n1,Active
CHEMBL3675721,CCn1cc(Nc2nccc(-c3ccn([C@H](CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)c(C)n1,Active
CHEMBL4436718,CCn1cc(Nc2nccc(-c3ccn([C@H](CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)cn1,Active
CHEMBL4452981,CCn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,Active
CHEMBL267495,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,Active
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Active
CHEMBL4209570,COc1cc(-c2n[nH]c3ccc(NC(=O)[C@]4(SC)CCN(CC(=O)N5CC=C(c6ccc(-c7ncn(C)n7)cc6)CC5)C4)cc23)ccn1,Active
CHEMBL4215228,CS[C@@]1(C(=O)Nc2ccc3[nH]nc(-c4ccc(F)cc4)c3c2)CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,Active
CHEMBL3799117,Cc1cc(-c2n[nH]c3ccc(C(=O)NC(C)c4c(Cl)cnc(Cl)c4Cl)cc23)ccn1,Active
CHEMBL3798257,Cc1cc(-c2n[nH]c3ccc(C(=O)NC(C)c4c(Cl)cncc4Cl)cc23)ccn1,Active
CHEMBL3797917,Cc1cc(-c2n[nH]c3ccc(C(=O)NCc4c(Cl)cnc(Cl)c4Cl)cc23)ccn1,Active
CHEMBL3798624,Cc1cc(-c2n[nH]c3ccc(C(=O)N[C@@H](C)c4c(Cl)cccc4Cl)cc23)ccn1,Active
CHEMBL4571067,Cc1cc(Nc2nccc(-c3ccn([C@H](CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)ccn1,Active
CHEMBL3675719,Cc1cc(Nc2nccc(-c3ccn([C@H](CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)n(C)n1,Active
CHEMBL4565958,Cc1n[nH]cc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,Active
CHEMBL4114404,Cc1nn(C)cc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,Active
CHEMBL4532652,Cn1cc(Nc2nccc(-c3ccc4c(c3)C(=O)N(C(CO)c3cccc(Cl)c3)C4)n2)cn1,Active
CHEMBL4476178,Cn1cc(Nc2nccc(-c3ccc4c(c3)C(=O)N(Cc3cccc(Cl)c3)C4)n2)cn1,Active
CHEMBL4435650,Cn1cc(Nc2nccc(-c3ccn([C@H](CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)cn1,Active
CHEMBL4567212,Cn1nccc1Nc1nccc(-c2ccc3c(c2)C(=O)N(C(CO)c2cccc(Cl)c2)C3)n1,Active
