chembl_id_ligand,smiles,activity_type
CHEMBL4794096,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(C#N)cc32)c1C,Active
CHEMBL4800500,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCO)cc32)c1C,Active
CHEMBL3895006,CCOc1cnc(CN2CCC(c3ccc4c(c3)cc(C(=O)N3CCN(Cc5ccc(C#N)cc5)CC3)n4C)CC2)cn1,Active
CHEMBL3955171,CCOc1cnc(CN2CCC(c3ccc4cc(C(=O)N5CCN(Cc6ccc(C#N)cc6)CC5)n(C)c4c3)CC2)cn1,Active
CHEMBL3969654,CCOc1cnc(CN2CCC(n3cc4cc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)ccc4n3)CC2)cn1,Active
CHEMBL3946485,COc1ccc(CN2CCC(c3cc4cc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)n(C)c4cn3)CC2)cn1,Active
CHEMBL3968294,COc1ccc(CN2CCC(c3ccc4[nH]c(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)nc4c3)CC2)cn1,Active
CHEMBL3895466,COc1ccc(CN2CCC(c3ccc4c(c3)nc(C(=O)N3CCN(Cc5ccc(C(F)(F)F)cc5)CC3)n4C)CC2)cn1,Active
CHEMBL3966762,COc1ccc(CN2CCC(c3ccc4nc(C(=O)N5CCN(Cc6ccc(C#N)cc6)CC5)[nH]c4c3)CC2)cn1,Active
CHEMBL3904401,COc1ccc(CN2CCC(c3ccc4nc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)cn4c3)CC2)cn1,Active
CHEMBL3955631,COc1ccc(CN2CCC(c3ccc4nc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)n(C)c4c3)CC2)cn1,Active
CHEMBL3986674,COc1ccc(CN2CCC(c3ccc4nc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6F)CC5)[nH]c4c3)CC2)cn1,Active
CHEMBL3916942,COc1ccc(CN2CCC(c3ccc4nc(C(=O)N5CCN(Cc6ccc7c(c6)OC(F)(F)O7)CC5)[nH]c4c3)CC2)cn1,Active
CHEMBL3929875,COc1ccc(CN2CCC(c3ccn4cc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)nc4c3)CC2)cn1,Active
CHEMBL3978948,COc1ccc(CN2CCC(c3ccn4nc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)cc4c3)CC2)cn1,Active
CHEMBL3970694,COc1ccc(CN2CCC(n3cc4cc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)ccc4n3)CC2)cn1,Active
CHEMBL3950327,COc1cnc(CN2CCC(c3ccc4[nH]c(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)nc4c3)CC2)cn1,Active
CHEMBL3983813,COc1cnc(CN2CCC(c3ccc4c(c3)cc(C(=O)N3CCN(Cc5ccc(C#N)cc5)CC3)n4C)CC2)cn1,Active
CHEMBL3941150,COc1cnc(CN2CCC(c3ccn4nc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)cc4c3)CC2)cn1,Active
CHEMBL2205766,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,Inactive
CHEMBL4438748,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,Inactive
CHEMBL1242297,Cc1cc(-c2ccc(/C=C3\S/C(=N\c4ccc(Cl)c(C(=O)O)c4)NC3=O)o2)c([N+](=O)[O-])cc1C,Inactive
CHEMBL507249,O[C@H]1CC[C@H](c2n[nH]cc2-c2ccnc(NC3CCCC3)n2)CC1,Inactive
CHEMBL4788980,CCN(CC)CCCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Intermediate
CHEMBL4782796,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3cc(Br)ccc32)c1C,Intermediate
CHEMBL4786972,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3cc(Cl)ccc32)c1C,Intermediate
CHEMBL4779166,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3cc(F)ccc32)c1C,Intermediate
CHEMBL4788376,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCC#N)cc32)c1C,Intermediate
CHEMBL4781578,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCC(N)=O)cc32)c1C,Intermediate
CHEMBL4779730,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCN(C)C)cc32)c1C,Intermediate
CHEMBL4796639,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCN=[N+]=[N-])cc32)c1C,Intermediate
CHEMBL4795330,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCNC(C)=O)cc32)c1C,Intermediate
CHEMBL4799631,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCOC(C)=O)cc32)c1C,Intermediate
CHEMBL4781062,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCOC)cc32)c1C,Intermediate
CHEMBL4792246,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CNC(N)=O)cc32)c1C,Intermediate
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Intermediate
CHEMBL275117,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,Intermediate
CHEMBL3542344,CCNCCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Intermediate
CHEMBL3892677,COc1ccc(CN2CCC(c3ccc4nc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)[nH]c4c3)CC2)cc1,Intermediate
CHEMBL4799580,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCCN(C)C,Intermediate
CHEMBL3542333,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN,Intermediate
