chembl_id_ligand,smiles,activity_type
CHEMBL11252,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N,Active
CHEMBL3218192,CC(=O)N[C@H]1C(N(Cc2ccc(O)c(O)c2)OCc2ccccc2)O[C@H](CO)[C@@H](O)[C@@H]1O,Inactive
CHEMBL300580,COC(=O)CCOc1cc2c(cc1OC)C(=O)N1CCC[C@H]1C=N2,Inactive
CHEMBL302230,COc1ccc2nc3c(c(C)nn3[C@@H]3O[C@H](COC(=O)c4ccccc4)[C@H]4OC(=S)O[C@H]43)c(Cl)c2c1,Inactive
CHEMBL302851,COc1ccc2nc3c(c(C)nn3[C@H]3C=C[C@@H](COC(=O)c4ccccc4)O3)c(Cl)c2c1,Inactive
CHEMBL176954,COc1ccc2nc3c(c(C)nn3[C@H]3C=C[C@@H](O/C=C/C(=O)c4ccccc4)O3)c(Cl)c2c1,Inactive
CHEMBL61870,COc1ccc2nc3c(c(C)nn3[C@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H](CO)O3)c(Cl)c2c1,Inactive
CHEMBL64886,COc1ccc2nc3c(c(C)nn3[C@H]3CN(Sc4ccccc4[N+](=O)[O-])C[C@@H](CO)O3)c(Cl)c2c1,Inactive
CHEMBL3218191,OC[C@H]1OC(N(Cc2ccc(O)c(O)c2)OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,Inactive
CHEMBL3218190,Oc1ccc(CNOCc2ccccc2)cc1O,Inactive
CHEMBL304637,COc1ccc2nc3c(c(C)nn3[C@@H]3O[C@H](O/C=C/C(=O)c4ccccc4)[C@@H](O)[C@H]3O)c(Cl)c2c1,Intermediate
CHEMBL303105,COc1ccc2nc3c(c(C)nn3[C@H]3CN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)C[C@@H](CO)O3)c(Cl)c2c1,Intermediate
CHEMBL300769,COc1ccc2nc3c(c(C)nn3[C@H]3CN(Sc4ccc([N+](=O)[O-])cc4)C[C@@H](CO)O3)c(Cl)c2c1,Intermediate
