"accession","pref_name","standar_type","chembl_id_ligand","canonical_smiles (Canonical)","Activity_type"
"P28482","MAP kinase ERK2","IC50","CHEMBL3654718","C/C=C/c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4107053","C=C(C)C1CC(CNc2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)C1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3675720","C=C(c1ccc(Cl)c(F)c1)n1ccc(-c2ccnc(Nc3ccnc(C)c3)n2)cc1=O","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3680615","C=C(c1ccc(Cl)c(F)c1)n1ccc(-c2ccnc(Nc3ccnn3CC)n2)cc1=O","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3590121","C=CC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1C(F)(F)F","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3590118","C=CC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1Cl","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3590123","C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccnn2C)ncc1Cl","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3590120","C=CC(=O)Nc1cnccc1Nc1nc(NC2CCOCC2)ncc1Cl","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3590110","C=CS(=O)(=O)Nc1ccc2[nH]nc(-c3ccncc3)c2c1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4111970","CC(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4114403","CC(=O)N1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)n2)CC1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3924521","CC(=O)N1CCCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4ccccc4)c(F)c3)n2)C1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3890881","CC(=O)NC1CCC(c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4108926","CC(=O)NC[C@@H](NC(=O)c1ccc(-c2nc(C3CCOCC3)cnc2N)cc1F)c1cc(F)cc(Br)c1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4111729","CC(=O)NC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)CC3)cnc2N)cc1F)c1cccc(Cl)c1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4109963","CC(=O)N[C@H]1CC[C@@H](c2cnc(N)c(-c3ccc(C(=O)N[C@H](CO)c4cccc(Cl)c4)c(F)c3)n2)CC1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4111068","CC(=O)Nc1n[nH]c2c(F)c(NC(=O)N[C@H](C)c3ccccc3)ncc12","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3977991","CC(=O)Nc1n[nH]c2cc(NC(=O)N[C@@H](C)c3ccccc3)ncc12","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3892937","CC(=O)Nc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)C(C)(C)O)ncc12","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4115383","CC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4109167","CC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](COC(F)F)c3ccccc3)ncc12","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3658745","CC(=O)OC1CCCC(NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3680614","CC(=O)OC[C@H](c1ccc(Cl)c(F)c1)n1ccc(-c2ccnc(Nc3ccnn3C)n2)cc1=O","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4215376","CC(C)(C)NC(=O)CN1Cc2ccc(-c3nc(NC4CCOCC4)ncc3Cl)cc2C1=O","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3680612","CC(C)(N)C(=O)OC[C@H](c1ccc(Cl)c(F)c1)n1ccc(-c2ccnc(NC3CCOCC3)n2)cc1=O","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4206693","CC(C)(NC(=O)CN1Cc2ccc(-c3nc(NC4CCOCC4)ncc3Cl)cc2C1=O)c1ccccc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL4114350","CC(C)(O)C(NC(=O)Nc1cc2[nH]nc(OC3CCOC3)c2cn1)c1ccc(F)cc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3978815","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1ccc(F)cc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3935193","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1ccccc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3903262","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC(F)(F)C3)c2cn1)c1ccccc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3984501","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CC3CO4)c2cn1)c1ccc(F)cc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3914678","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CC3CO4)c2cn1)c1ccccc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3935586","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CC4CCC(C3)O4)c2cn1)c1ccccc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3940265","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC(F)(F)CC3)c2cn1)c1ccccc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3971505","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC3)c2c(CO)n1)c1ccc(F)cc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3933758","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC3)c2cn1)c1ccc(F)cc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3944707","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCC3)c2cn1)c1ccccc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3907091","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOC(C(F)(F)F)C3)c2cn1)c1ccccc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3965910","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2c(CO)n1)c1ccccc1","Active"
"P28482","MAP kinase ERK2","IC50","CHEMBL3970161","CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccc(F)cc1","Active"
