chembl_id_ligand,smiles,activity_type
CHEMBL3355726,Cc1cc(Nc2cc(S(=O)(=O)c3ccccc3)cc(N[C@H]3CC[C@H](O)CC3)n2)n[nH]1,Active
CHEMBL3355737,O=S(=O)(c1ccccc1)c1cc(Nc2cc(C3CCCC3)[nH]n2)nc(N[C@H]2CC[C@H](O)CC2)c1,Active
CHEMBL1734082,C/N=C1/SC(CC(=O)NCCc2ccc(OC)c(OC)c2)C(=O)N1C,Inactive
CHEMBL2146123,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,Inactive
CHEMBL1529471,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)/C(=C/c2ccco2)SC1=S,Inactive
CHEMBL255881,CC(C(=O)O)N1C(=O)/C(=C/C=C/c2ccco2)SC1=S,Inactive
CHEMBL1407560,CC(C)(C)C1CCC(C(=O)Nc2ccccc2)CC1,Inactive
CHEMBL1376300,CC(C)(C)c1cc(C(=O)NNC(=O)Nc2ccccc2)n(Cc2ccccc2)n1,Inactive
CHEMBL2138065,CC(C)(C)c1ccc(CNc2nc(-c3ccccn3)nnc2-c2ccccc2)cc1,Inactive
CHEMBL1495760,CC(C)Oc1ccc(C(=O)Nc2ccc(NC(=O)c3ccco3)c(Cl)c2)cc1,Inactive
CHEMBL1889809,CC(C)c1ccccc1NC(=O)Nc1ccc2c(c1)OCO2,Inactive
CHEMBL1453707,CC/C(NCC1CCCO1)=C1/C(=O)NC(=O)N(Cc2ccccc2)C1=O,Inactive
CHEMBL1303670,CC/C(NCc1ccco1)=C1/C(=O)NC(=O)N(C2CCCCC2)C1=O,Inactive
CHEMBL3190747,CC1(CC(=O)N/N=C/c2cc([N+](=O)[O-])c(O)cc2O)OCCO1,Inactive
CHEMBL1721039,CC1=C(C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,Inactive
CHEMBL1981314,CCC(c1nnnn1C1CCCCC1)N1CCC(n2c(O)nc3ccccc32)CC1,Inactive
CHEMBL1876280,CCCCN=C(S)NNC(=O)c1csc(C)c1,Inactive
CHEMBL1300159,CCCCN=C(S)NNC(=O)c1csc(CC)c1,Inactive
CHEMBL1380904,CCCCn1c(=O)n(CC(=O)Nc2ccc(OC)c(Cl)c2)c(=O)c2c1nc(CO)n2CCC,Inactive
CHEMBL3186042,CCCNC(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)c4cncs4)cc3C(=O)N2C)O1,Inactive
CHEMBL1328212,CCN(C(=O)COC(=O)c1ccc(C=O)cc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,Inactive
CHEMBL3188010,CCNC(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3C(=O)N2C)O1,Inactive
CHEMBL3184030,CCNC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@H](CC(=O)N[C@H](C)c3ccccc3)O[C@@H]1CO2,Inactive
CHEMBL1464048,CCOC(=O)/C(C#N)=C1/C=CN(C)C=N1,Inactive
CHEMBL1504032,CCOC(=O)CSc1nnc(Cn2c(=O)sc3ccccc32)n1-c1ccccc1C,Inactive
